schedule_id,offering_id,day_of_week,start_time,end_time,classroom
1624,1782,월,11:00:00,12:15:00,20403
1625,1782,수,09:30:00,10:45:00,20403
1626,1784,월,13:00:00,14:15:00,18420
1627,1784,수,13:00:00,14:15:00,18420
1628,1785,월,09:30:00,10:45:00,7215
1629,1785,수,11:00:00,12:15:00,7215
1630,1786,목,13:00:00,14:15:00,18212
1631,1786,목,14:30:00,15:45:00,18212
1632,1787,화,13:00:00,14:15:00,3321
1633,1787,목,13:00:00,14:15:00,3321
1634,1788,월,09:30:00,10:45:00,18212
1635,1788,수,11:00:00,12:15:00,18212
1636,1789,금,09:30:00,10:45:00,10204
1637,1789,금,11:00:00,12:15:00,10204
1638,1790,화,13:00:00,14:15:00,18520
1639,1790,화,14:30:00,15:45:00,18520
1640,1791,수,09:30:00,10:45:00,10301
1641,1791,수,11:00:00,12:15:00,10301
1642,1792,목,13:00:00,14:15:00,10301
1643,1792,목,14:30:00,15:45:00,10301
1644,1793,목,09:30:00,10:45:00,10301
1645,1793,목,11:00:00,12:15:00,10301
1646,1794,금,13:00:00,14:15:00,10206
1647,1794,금,14:30:00,15:45:00,10206
1648,1802,화,16:00:00,17:15:00,7215
1649,1802,화,17:30:00,18:45:00,7215
1650,1804,월,13:00:00,14:15:00,3308
1651,1804,수,13:00:00,14:15:00,3308
1652,1805,목,16:00:00,17:15:00,18519
1653,1805,목,17:30:00,18:45:00,18519
1654,1806,화,16:00:00,17:15:00,18420
1655,1806,화,17:30:00,18:45:00,18420
1656,1807,화,17:30:00,19:10:00,18211
1657,1808,수,17:30:00,19:10:00,18212
1658,1809,수,11:00:00,12:40:00,18211
1659,1810,금,11:00:00,12:40:00,18519
1660,1811,수,17:30:00,19:10:00,18211
1661,1812,금,13:00:00,14:40:00,18519
1662,1813,화,11:00:00,12:40:00,4107
1663,1814,금,16:00:00,17:15:00,3505
1664,1814,금,17:30:00,18:45:00,3505
1665,1815,수,17:30:00,18:20:00,3203
1666,1816,수,17:30:00,18:20:00,3204
1667,1817,수,18:50:00,19:40:00,18209
1668,1818,수,18:50:00,19:40:00,18207
1669,1819,화,18:50:00,19:40:00,18425
1670,1820,수,18:50:00,19:40:00,18521
1671,1821,화,18:50:00,19:40:00,18106
1672,1822,월,16:00:00,16:50:00,3410
1673,1823,월,16:00:00,16:50:00,20502
1674,1824,월,16:00:00,16:50:00,3407
1675,1825,월,16:00:00,16:50:00,3405
1676,1826,월,16:00:00,16:50:00,3406
1677,1827,월,16:00:00,16:50:00,3411
1678,1828,월,16:00:00,16:50:00,3308
1679,1829,월,16:00:00,16:50:00,8110
1680,1830,월,18:50:00,19:40:00,3204
1681,1831,월,18:50:00,19:40:00,3409
1682,1832,월,18:50:00,19:40:00,3412
1683,1833,월,18:50:00,19:40:00,3408
1684,1834,월,17:30:00,18:20:00,3308
1685,1835,월,16:00:00,16:50:00,3201
1686,1836,월,16:00:00,16:50:00,3202
1687,1837,월,16:00:00,16:50:00,3203
1688,1838,월,16:00:00,16:50:00,18104
1689,1839,월,16:00:00,16:50:00,18102
1690,1840,월,16:00:00,16:50:00,18103
1691,1841,월,16:00:00,16:50:00,7107
1692,1842,월,16:00:00,16:50:00,18110
1693,1843,수,16:00:00,16:50:00,3503
1694,1844,수,16:00:00,16:50:00,3412
1695,1845,수,18:50:00,19:40:00,3506
1696,1846,수,16:00:00,16:50:00,3505
1697,1847,월,16:00:00,16:50:00,3506
1698,1848,월,16:00:00,16:50:00,20507
1699,1849,월,16:00:00,16:50:00,3403
1700,1850,월,16:00:00,16:50:00,3408
1701,1851,수,17:30:00,18:20:00,3411
1702,1852,수,17:30:00,18:20:00,3412
1703,1853,수,17:30:00,18:20:00,3410
1704,1854,수,16:00:00,16:50:00,18102
1705,1855,수,16:00:00,16:50:00,18103
1706,1856,수,16:00:00,16:50:00,18104
1707,1857,수,16:00:00,16:50:00,18101
1708,1858,수,16:00:00,16:50:00,18420-1
1709,1859,수,16:00:00,16:50:00,3406
1710,1860,수,17:30:00,18:20:00,3407
1711,1861,수,17:30:00,18:20:00,20505
1712,1862,수,17:30:00,18:20:00,20502
1713,1863,수,16:00:00,16:50:00,18212
1714,1864,수,16:00:00,16:50:00,18418
1715,1865,수,16:00:00,16:50:00,18212-1
1716,1866,월,17:30:00,18:20:00,10201
1717,1867,월,17:30:00,18:20:00,10204
1718,1868,월,17:30:00,18:20:00,3403
1719,1869,월,17:30:00,18:20:00,3411
1720,1870,월,17:30:00,18:20:00,3405
1721,1871,월,17:30:00,18:20:00,3407
1722,1872,월,17:30:00,18:20:00,3406
1723,1873,월,17:30:00,18:20:00,18102
1724,1874,월,17:30:00,18:20:00,18103
1725,1875,월,17:30:00,18:20:00,18106
1726,1876,월,17:30:00,18:20:00,18104
1727,1877,월,17:30:00,18:20:00,18101
1728,1878,수,16:00:00,16:50:00,7305
1729,1879,수,16:00:00,16:50:00,7301
1730,1880,월,17:30:00,18:20:00,3201
1731,1881,월,17:30:00,18:20:00,3203
1732,1882,월,17:30:00,18:20:00,3321
1733,1883,월,17:30:00,18:20:00,3204
1734,1884,수,18:50:00,19:40:00,18211-1
1735,1885,수,16:00:00,16:50:00,7215
1736,1886,수,16:00:00,16:50:00,7202
1737,1887,수,16:00:00,16:50:00,7203
1738,1888,수,16:00:00,16:50:00,8110
1739,1889,수,18:50:00,19:40:00,18103
1740,1890,수,18:50:00,19:40:00,18208
1741,1891,수,18:50:00,19:40:00,18424
1742,1892,월,17:30:00,18:20:00,18420-1
1743,1893,수,17:30:00,18:20:00,3405
1744,1894,수,17:30:00,18:20:00,18425
1745,1895,수,17:30:00,18:20:00,3408
1746,1896,수,17:30:00,18:20:00,3308
1747,1897,수,17:30:00,18:20:00,3409
1748,1898,수,14:30:00,15:45:00,7215
1749,1899,월,13:00:00,14:15:00,7215
1750,1899,수,13:00:00,14:15:00,7215
1751,1901,화,13:00:00,14:15:00,3203
1752,1902,화,13:00:00,14:15:00,18212-1
1753,1902,화,14:30:00,15:45:00,18212-1
1754,1903,월,13:00:00,14:15:00,3423
1755,1903,수,13:00:00,14:15:00,3423
1756,1905,월,14:30:00,15:45:00,18102
1757,1905,수,14:30:00,15:45:00,18102
1758,1906,월,09:30:00,10:45:00,8110
1759,1906,수,11:00:00,12:15:00,8110
1760,1907,월,11:00:00,12:15:00,8110
1761,1907,수,09:30:00,10:45:00,8110
1762,1908,월,11:00:00,12:15:00,3411
1763,1908,수,09:30:00,10:45:00,3411
1764,1909,월,13:00:00,14:15:00,3411
1765,1909,수,13:00:00,14:15:00,3411
1766,1910,화,11:00:00,12:15:00,3411
1767,1910,목,09:30:00,10:45:00,3411
1768,1911,월,09:30:00,10:45:00,3411
1769,1911,수,11:00:00,12:15:00,3411
1770,1912,월,13:00:00,14:15:00,8110
1771,1912,수,13:00:00,14:15:00,8110
1772,1913,화,09:30:00,10:45:00,8110
1773,1913,목,11:00:00,12:15:00,8110
1774,1914,월,09:30:00,10:45:00,20506
1775,1914,수,11:00:00,12:15:00,20506
1776,1915,월,11:00:00,12:15:00,20506
1777,1915,수,09:30:00,10:45:00,20506
1778,1916,월,13:00:00,14:15:00,20506
1779,1916,수,13:00:00,14:15:00,20506
1780,1917,월,14:30:00,15:45:00,20506
1781,1917,수,14:30:00,15:45:00,20506
1782,1918,월,13:00:00,14:15:00,18212
1783,1918,수,13:00:00,14:15:00,18212
1784,1920,월,13:00:00,14:15:00,3321
1785,1921,화,16:00:00,17:15:00,18523
1786,1921,화,17:30:00,18:45:00,18523
1787,1922,목,16:00:00,17:15:00,18211
1788,1922,목,17:30:00,18:45:00,18211
1789,1924,금,11:00:00,12:40:00,18212
1790,1925,금,13:00:00,14:40:00,18212
1791,1926,월,09:30:00,10:45:00,18421
1792,1926,수,11:00:00,12:15:00,18421
1793,1927,목,13:00:00,14:15:00,18523
1794,1927,목,14:30:00,15:45:00,18523
1795,1928,목,16:00:00,17:15:00,18523
1796,1928,목,17:30:00,18:45:00,18523
1797,1931,화,16:00:00,17:15:00,18212
1798,1931,화,17:30:00,18:45:00,18212
1799,1934,목,13:00:00,14:15:00,18421
1800,1934,목,14:30:00,15:45:00,18421
1801,1935,금,13:00:00,14:15:00,18211
1802,1935,금,14:30:00,15:45:00,18211
1803,1936,화,13:00:00,14:15:00,18307
1804,1936,화,14:30:00,15:45:00,18307
1805,1939,월,13:00:00,14:40:00,4105
1806,1940,화,13:00:00,14:15:00,18211
1807,1940,화,14:30:00,15:45:00,18211
1808,1943,화,16:00:00,17:15:00,18307
1809,1943,화,17:30:00,18:45:00,18307
1810,1944,월,13:00:00,14:15:00,3506
1811,1944,수,13:00:00,14:15:00,3506
1812,1945,월,14:30:00,15:45:00,18420
1813,1945,수,14:30:00,15:45:00,18420
1814,1946,금,17:30:00,19:10:00,4107
1815,1948,월,14:30:00,15:45:00,3506
1816,1948,수,14:30:00,15:45:00,3506
1817,1949,목,13:00:00,14:15:00,3204
1818,1949,목,14:30:00,15:45:00,3204
1819,1950,월,13:00:00,14:15:00,18102
1820,1950,수,13:00:00,14:15:00,18102
1821,1951,월,13:00:00,14:15:00,18103
1822,1951,수,13:00:00,14:15:00,18103
1823,1952,월,13:00:00,14:15:00,18104
1824,1952,수,13:00:00,14:15:00,18104
1825,1953,월,13:00:00,14:15:00,3204
1826,1953,수,13:00:00,14:15:00,3204
1827,1954,월,14:30:00,15:45:00,3204
1828,1954,수,14:30:00,15:45:00,3204
1829,1955,월,14:30:00,15:45:00,18103
1830,1955,수,14:30:00,15:45:00,18103
1831,1956,월,14:30:00,15:45:00,18104
1832,1956,수,14:30:00,15:45:00,18104
1833,1957,월,09:30:00,10:45:00,18102
1834,1957,수,11:00:00,12:15:00,18102
1835,1958,월,09:30:00,10:45:00,18103
1836,1958,수,11:00:00,12:15:00,18103
1837,1959,월,09:30:00,10:45:00,18106
1838,1959,수,11:00:00,12:15:00,18106
1839,1960,월,11:00:00,12:15:00,18104
1840,1960,수,09:30:00,10:45:00,18104
1841,1961,월,11:00:00,12:15:00,18102
1842,1961,수,09:30:00,10:45:00,18102
1843,1962,월,11:00:00,12:15:00,18103
1844,1962,수,09:30:00,10:45:00,18103
1845,1963,화,09:30:00,10:45:00,18106
1846,1963,목,11:00:00,12:15:00,18106
1847,1964,화,11:00:00,12:15:00,18106
1848,1964,목,09:30:00,10:45:00,18106
1849,1965,화,13:00:00,14:15:00,3408
1850,1965,화,14:30:00,15:45:00,3408
1851,1966,화,13:00:00,14:15:00,20505
1852,1966,화,14:30:00,15:45:00,20505
1853,1967,화,13:00:00,14:15:00,8110
1854,1967,화,14:30:00,15:45:00,8110
1855,1968,화,13:00:00,14:15:00,3412
1856,1968,화,14:30:00,15:45:00,3412
1857,1969,화,16:00:00,17:15:00,3409
1858,1969,화,17:30:00,18:45:00,3409
1859,1970,화,16:00:00,17:15:00,3412
1860,1970,화,17:30:00,18:45:00,3412
1861,1971,화,16:00:00,17:15:00,20502
1862,1971,화,17:30:00,18:45:00,20502
1863,1972,화,16:00:00,17:15:00,8110
1864,1972,화,17:30:00,18:45:00,8110
1865,1973,목,13:00:00,14:15:00,20505
1866,1973,목,14:30:00,15:45:00,20505
1867,1974,목,13:00:00,14:15:00,20502
1868,1974,목,14:30:00,15:45:00,20502
1869,1975,목,13:00:00,14:15:00,3412
1870,1975,목,14:30:00,15:45:00,3412
1871,1976,목,13:00:00,14:15:00,8110
1872,1976,목,14:30:00,15:45:00,8110
1873,1977,목,13:00:00,14:15:00,18211-1
1874,1977,목,14:30:00,15:45:00,18211-1
1875,1978,목,16:00:00,17:15:00,8110
1876,1978,목,17:30:00,18:45:00,8110
1877,1979,목,16:00:00,17:15:00,3412
1878,1979,목,17:30:00,18:45:00,3412
1879,1980,목,16:00:00,17:15:00,18211-1
1880,1980,목,17:30:00,18:45:00,18211-1
1881,1981,금,09:30:00,10:45:00,20502
1882,1981,금,11:00:00,12:15:00,20502
1883,1982,금,09:30:00,10:45:00,3409
1884,1982,금,11:00:00,12:15:00,3409
1885,1983,금,13:00:00,14:15:00,20505
1886,1983,금,14:30:00,15:45:00,20505
1887,1984,화,11:00:00,12:15:00,18308
1888,1985,화,09:30:00,10:45:00,18309
1889,1986,화,11:00:00,12:15:00,18309
1890,1987,수,11:00:00,12:15:00,18309
1891,1988,목,09:30:00,10:45:00,18309
1892,1989,목,11:00:00,12:15:00,18309
1893,1990,목,13:00:00,14:15:00,18309
1894,1991,월,13:00:00,14:15:00,18309
1895,1992,월,14:30:00,15:45:00,18309
1896,1993,수,13:00:00,14:15:00,18309
1897,1994,월,13:00:00,14:15:00,18308
1898,1995,월,11:00:00,12:15:00,18309
1899,1996,수,14:30:00,15:45:00,18309
1900,1997,월,13:00:00,14:15:00,3505
1901,1997,수,13:00:00,14:15:00,3505
1902,1998,화,13:00:00,14:15:00,20506
1903,1998,목,13:00:00,14:15:00,20506
1904,1999,화,16:00:00,17:15:00,3408
1905,1999,화,17:30:00,18:45:00,3408
1906,2000,목,13:00:00,14:15:00,3408
1907,2000,목,14:30:00,15:45:00,3408
1908,2001,화,13:00:00,14:15:00,3409
1909,2001,화,14:30:00,15:45:00,3409
1910,2002,목,13:00:00,14:15:00,3409
1911,2002,목,14:30:00,15:45:00,3409
1912,2003,화,13:00:00,14:15:00,20502
1913,2003,화,14:30:00,15:45:00,20502
1914,2004,금,09:30:00,10:45:00,20505
1915,2004,금,11:00:00,12:15:00,20505
1916,2005,월,16:00:00,17:15:00,20506
1917,2005,수,17:30:00,18:45:00,20506
1918,2006,목,13:00:00,14:15:00,3308
1919,2006,목,14:30:00,15:45:00,3308
1920,2007,화,13:00:00,14:15:00,3506
1921,2007,화,14:30:00,15:45:00,3506
1922,2008,월,11:00:00,12:15:00,3204
1923,2008,수,09:30:00,10:45:00,3204
1924,2011,화,13:00:00,14:15:00,18104
1925,2011,화,14:30:00,15:45:00,18104
1926,2012,화,13:00:00,14:40:00,17204
1927,2015,월,11:00:00,12:15:00,18212
1928,2015,수,09:30:00,10:45:00,18212
1929,2016,화,13:00:00,14:15:00,18420
1930,2016,화,14:30:00,15:45:00,18420
1931,2017,화,09:30:00,10:45:00,3505
1932,2017,목,11:00:00,12:15:00,3505
1933,2022,목,16:00:00,17:15:00,3207
1934,2022,목,17:30:00,18:45:00,3207
1935,2024,월,13:00:00,14:15:00,3207
1936,2024,수,13:00:00,14:15:00,3207
1937,2026,금,13:00:00,14:15:00,3207
1938,2026,금,14:30:00,15:45:00,3207
1939,2027,월,13:00:00,14:15:00,4107
1940,2027,수,13:00:00,14:15:00,4107
1941,2028,월,14:30:00,15:45:00,3207
1942,2028,수,14:30:00,15:45:00,3207
1943,2029,목,13:00:00,14:15:00,4107
1944,2029,목,14:30:00,15:45:00,4107
1945,2030,금,09:30:00,10:45:00,3321
1946,2030,금,11:00:00,12:15:00,3321
1947,2031,화,13:00:00,14:15:00,4107
1948,2031,화,14:30:00,15:45:00,4107
1949,2032,화,16:00:00,17:15:00,3207
1950,2032,화,17:30:00,18:45:00,3207
1951,2033,목,16:00:00,17:15:00,3321
1952,2033,목,17:30:00,18:45:00,3321
1953,2034,목,13:00:00,14:15:00,3207
1954,2034,목,14:30:00,15:45:00,3207
1955,2035,화,13:00:00,14:15:00,3207
1956,2035,화,14:30:00,15:45:00,3207
1957,2036,화,16:00:00,17:15:00,3321
1958,2036,화,17:30:00,18:45:00,3321
1959,2039,목,16:00:00,17:15:00,18110
1960,2039,목,17:30:00,18:45:00,18110
1961,2040,월,14:30:00,15:45:00,18110
1962,2040,수,14:30:00,15:45:00,18110
1963,2041,목,16:00:00,17:15:00,20307
1964,2041,목,17:30:00,18:45:00,20307
1965,2042,화,09:30:00,10:45:00,20307
1966,2042,목,11:00:00,12:15:00,20307
1967,2043,월,14:30:00,15:45:00,20505
1968,2043,수,14:30:00,15:45:00,20505
1969,2044,목,13:00:00,14:15:00,20307
1970,2044,목,14:30:00,15:45:00,20307
1971,2045,화,13:00:00,14:15:00,20307
1972,2045,화,14:30:00,15:45:00,20307
1973,2046,월,13:00:00,14:15:00,18211-1
1974,2046,수,13:00:00,14:15:00,18211-1
1975,2047,화,16:00:00,17:15:00,20307
1976,2047,화,17:30:00,18:45:00,20307
1977,2049,월,17:30:00,18:45:00,20307
1978,2049,수,16:00:00,17:15:00,20307
1979,2050,수,11:00:00,11:50:00,20307
1980,2051,목,16:00:00,17:15:00,7106
1981,2051,목,17:30:00,18:45:00,7106
1982,2052,목,16:00:00,17:15:00,18212-1
1983,2052,목,17:30:00,18:45:00,18212-1
1984,2053,목,13:00:00,14:15:00,7106
1985,2053,목,14:30:00,15:45:00,7106
1986,2054,화,09:30:00,10:20:00,7106
1987,2057,화,13:00:00,14:15:00,7106
1988,2057,화,14:30:00,15:45:00,7106
1989,2061,화,16:00:00,17:15:00,7106
1990,2061,화,17:30:00,18:45:00,7106
1991,2062,토,09:30:00,10:45:00,2210
1992,2062,토,11:00:00,12:15:00,2210
1993,2065,화,16:00:00,17:15:00,18210
1994,2065,화,17:30:00,18:45:00,18210
1995,2066,화,13:00:00,14:15:00,18210
1996,2066,화,14:30:00,15:45:00,18210
1997,2067,화,13:00:00,14:15:00,18418
1998,2067,화,14:30:00,15:45:00,18418
1999,2068,화,16:00:00,17:15:00,18420-1
2000,2068,화,17:30:00,18:45:00,18420-1
2001,2069,금,09:30:00,10:45:00,18210
2002,2069,금,11:00:00,12:15:00,18210
2003,2070,월,11:00:00,12:40:00,18101
2004,2072,화,09:30:00,10:45:00,18210
2005,2072,목,11:00:00,12:15:00,18210
2006,2073,화,11:00:00,12:15:00,18210
2007,2073,목,09:30:00,10:45:00,18210
2008,2074,목,16:00:00,17:15:00,18210
2009,2074,목,17:30:00,18:45:00,18210
2010,2075,화,09:30:00,10:45:00,18211
2011,2075,목,11:00:00,12:15:00,18211
2012,2076,화,11:00:00,12:15:00,18102
2013,2076,목,09:30:00,10:45:00,18102
2014,2077,금,09:30:00,10:45:00,18106
2015,2077,금,11:00:00,12:15:00,18106
2016,2078,목,13:00:00,14:15:00,18106
2017,2078,목,14:30:00,15:45:00,18106
2018,2079,월,14:30:00,15:45:00,18210
2019,2079,수,14:30:00,15:45:00,18210
2020,2080,금,16:00:00,17:15:00,18210
2021,2080,금,17:30:00,18:45:00,18210
2022,2081,금,13:00:00,14:15:00,18210
2023,2081,금,14:30:00,15:45:00,18210
2024,2082,월,14:30:00,15:45:00,18424
2025,2082,수,14:30:00,15:45:00,18424
2026,2083,월,09:30:00,10:45:00,18419
2027,2083,수,11:00:00,12:15:00,18419
2028,2084,목,13:00:00,14:15:00,18424
2029,2084,목,14:30:00,15:45:00,18424
2030,2085,화,09:30:00,10:45:00,18424
2031,2085,목,11:00:00,12:15:00,18424
2032,2086,월,13:00:00,14:15:00,18314
2033,2086,수,13:00:00,14:15:00,18314
2034,2087,월,14:30:00,15:45:00,18314
2035,2087,수,14:30:00,15:45:00,18314
2036,2088,월,16:00:00,17:15:00,18314
2037,2088,수,17:30:00,18:45:00,18314
2038,2089,월,17:30:00,18:45:00,18208
2039,2089,수,16:00:00,17:15:00,18208
2040,2090,월,09:30:00,10:45:00,18418
2041,2090,수,11:00:00,12:15:00,18418
2042,2091,월,11:00:00,12:15:00,18418
2043,2091,수,09:30:00,10:45:00,18418
2044,2092,화,16:00:00,17:15:00,18424
2045,2092,화,17:30:00,18:45:00,18424
2046,2095,화,13:00:00,14:15:00,18208
2047,2095,화,14:30:00,15:45:00,18208
2048,2096,화,13:00:00,14:15:00,18422
2049,2096,화,14:30:00,15:45:00,18422
2050,2097,화,13:00:00,14:15:00,18424
2051,2097,화,14:30:00,15:45:00,18424
2052,2098,화,13:00:00,14:15:00,18419
2053,2098,화,14:30:00,15:45:00,18419
2054,2104,화,11:00:00,12:15:00,18212
2055,2104,목,09:30:00,10:45:00,18212
2056,2105,목,16:00:00,17:15:00,18312
2057,2105,목,17:30:00,18:45:00,18312
2058,2106,월,11:00:00,12:15:00,18312
2059,2106,수,09:30:00,10:45:00,18312
2060,2107,금,09:30:00,10:45:00,18521
2061,2107,금,11:00:00,12:15:00,18521
2062,2108,화,09:30:00,10:45:00,18419
2063,2108,목,11:00:00,12:15:00,18419
2064,2109,월,13:00:00,14:15:00,18425
2065,2109,수,13:00:00,14:15:00,18425
2066,2110,월,14:30:00,15:45:00,18425
2067,2110,수,14:30:00,15:45:00,18425
2068,2111,화,09:30:00,10:45:00,18521
2069,2111,목,11:00:00,12:15:00,18521
2070,2112,화,11:00:00,12:15:00,18521
2071,2112,목,09:30:00,10:45:00,18521
2072,2113,월,09:30:00,10:45:00,18521
2073,2113,수,11:00:00,12:15:00,18521
2074,2114,월,11:00:00,12:15:00,18521
2075,2114,수,09:30:00,10:45:00,18521
2076,2115,월,13:00:00,14:15:00,18521
2077,2115,수,13:00:00,14:15:00,18521
2078,2116,목,13:00:00,14:15:00,18419
2079,2116,목,14:30:00,15:45:00,18419
2080,2118,월,14:30:00,15:45:00,18419
2081,2118,수,14:30:00,15:45:00,18419
2082,2120,월,17:30:00,18:45:00,18419
2083,2120,수,16:00:00,17:15:00,18419
2084,2121,금,13:00:00,14:15:00,18312
2085,2121,금,14:30:00,15:45:00,18312
2086,2122,금,13:00:00,14:15:00,18521
2087,2122,금,14:30:00,15:45:00,18521
2088,2127,목,13:00:00,14:15:00,18103
2089,2128,화,11:00:00,12:15:00,3503
2090,2130,목,14:30:00,15:45:00,18307
2091,2131,월,11:00:00,12:15:00,3321
2092,2132,월,16:00:00,17:15:00,3321
2093,2132,수,17:30:00,18:45:00,3321
2094,2134,수,11:00:00,12:15:00,3321
2095,2135,화,13:00:00,14:15:00,18211-1
2096,2135,화,14:30:00,15:45:00,18211-1
2097,2274,월,13:00:00,14:15:00,7107
2098,2274,수,13:00:00,14:15:00,7107
2099,2275,금,13:00:00,14:15:00,7106
2100,2275,금,14:30:00,15:45:00,7106
2101,2279,금,13:00:00,14:15:00,18309
2102,2279,금,14:30:00,15:45:00,18309
2103,2280,화,13:00:00,14:15:00,18308
2104,2280,화,14:30:00,15:45:00,18308
2105,2281,화,11:00:00,12:15:00,18312
2106,2281,목,09:30:00,10:45:00,18312
2107,2282,월,16:00:00,17:15:00,18307
2108,2282,수,17:30:00,18:45:00,18307
2109,2283,화,16:00:00,17:15:00,18419
2110,2283,화,17:30:00,18:45:00,18419
2111,2287,월,16:00:00,17:15:00,3423
2112,2287,수,17:30:00,18:45:00,3423
2113,2288,월,17:30:00,18:45:00,3423
2114,2288,수,16:00:00,17:15:00,3423
2115,2289,화,16:00:00,17:15:00,18105
2116,2289,화,17:30:00,18:45:00,18105
2117,2290,화,16:00:00,17:15:00,18421
2118,2290,화,17:30:00,18:45:00,18421
2119,2291,월,17:30:00,18:45:00,7107
2120,2291,수,16:00:00,17:15:00,7107
2121,2292,월,17:30:00,18:45:00,3207
2122,2292,수,16:00:00,17:15:00,3207
2123,2293,화,16:00:00,17:15:00,3505
2124,2293,화,17:30:00,18:45:00,3505
2125,2294,금,13:00:00,14:15:00,7103
2126,2294,금,14:30:00,15:45:00,7103
2127,2296,목,13:00:00,14:15:00,20403
2128,2296,목,14:30:00,15:45:00,20403
2129,2297,월,14:30:00,15:45:00,3423
2130,2297,수,14:30:00,15:45:00,3423
2131,2298,목,11:00:00,12:15:00,20403
2132,2300,금,09:30:00,10:45:00,20403
2133,2300,금,11:00:00,12:15:00,20403
2134,2301,화,13:00:00,14:15:00,20403
2135,2301,화,14:30:00,15:45:00,20403
2136,2302,수,11:00:00,12:15:00,20501
2137,2303,화,16:00:00,17:15:00,20403
2138,2303,화,17:30:00,18:45:00,20403
2139,2305,화,11:00:00,12:15:00,18101
2140,2306,월,17:30:00,18:45:00,20403
2141,2306,수,16:00:00,17:15:00,20403
2142,2307,월,13:00:00,14:15:00,20403
2143,2307,수,13:00:00,14:15:00,20403
2144,2308,화,11:00:00,12:15:00,20403
2145,2310,목,13:00:00,14:15:00,3506
2146,2310,목,14:30:00,15:45:00,3506
2147,2311,목,16:00:00,17:15:00,3506
2148,2311,목,17:30:00,18:45:00,3506
2149,2312,목,11:00:00,12:40:00,20405
2150,2313,월,14:30:00,15:45:00,20405
2151,2313,수,14:30:00,15:45:00,20405
2152,2314,월,11:00:00,12:15:00,20405
2153,2314,수,09:30:00,10:45:00,20405
2154,2315,월,13:00:00,14:15:00,20405
2155,2315,수,13:00:00,14:15:00,20405
2156,2316,월,13:00:00,14:15:00,18101
2157,2316,수,13:00:00,14:15:00,18101
2158,2317,화,13:00:00,14:15:00,20405
2159,2317,화,14:30:00,15:45:00,20405
2160,2318,목,13:00:00,14:15:00,20405
2161,2318,목,14:30:00,15:45:00,20405
2162,2319,화,13:00:00,14:15:00,18102
2163,2319,화,14:30:00,15:45:00,18102
2164,2320,화,16:00:00,17:15:00,20405
2165,2320,화,17:30:00,18:45:00,20405
2166,2322,목,16:00:00,17:15:00,20405
2167,2322,목,17:30:00,18:45:00,20405
2168,2323,화,09:30:00,10:45:00,18212-1
2169,2323,목,11:00:00,12:15:00,18212-1
2170,2324,화,16:00:00,17:15:00,18104
2171,2324,화,17:30:00,18:45:00,18104
2172,2325,화,16:00:00,17:15:00,3506
2173,2325,화,17:30:00,18:45:00,3506
2174,2326,목,16:00:00,17:15:00,20401
2175,2326,목,17:30:00,18:45:00,20401
2176,2327,월,14:30:00,15:45:00,20308
2177,2327,수,14:30:00,15:45:00,20308
2178,2328,화,13:00:00,14:15:00,20308
2179,2328,화,14:30:00,15:45:00,20308
2180,2329,월,09:30:00,10:45:00,20308
2181,2329,수,11:00:00,12:15:00,20308
2182,2330,월,17:30:00,18:45:00,3506
2183,2330,수,16:00:00,17:15:00,3506
2184,2331,목,16:00:00,17:15:00,20308
2185,2331,목,17:30:00,18:45:00,20308
2186,2332,월,14:30:00,15:45:00,3405
2187,2332,수,14:30:00,15:45:00,3405
2188,2333,월,17:30:00,18:45:00,3408
2189,2333,수,16:00:00,17:15:00,3408
2190,2334,월,13:00:00,14:15:00,20308
2191,2334,수,13:00:00,14:15:00,20308
2192,2335,화,16:00:00,17:15:00,20308
2193,2335,화,17:30:00,18:45:00,20308
2194,2336,목,13:00:00,14:15:00,3405
2195,2336,목,14:30:00,15:45:00,3405
2196,2338,화,13:00:00,14:15:00,3405
2197,2338,화,14:30:00,15:45:00,3405
2198,2339,월,09:30:00,10:45:00,3308
2199,2339,수,11:00:00,12:15:00,3308
2200,2340,화,13:00:00,14:15:00,3503
2201,2340,화,14:30:00,15:45:00,3503
2202,2341,화,11:00:00,12:15:00,20401
2203,2341,목,09:30:00,10:45:00,20401
2204,2342,월,13:00:00,14:15:00,3203
2205,2342,수,13:00:00,14:15:00,3203
2206,2343,화,16:00:00,17:15:00,3503
2207,2343,화,17:30:00,18:45:00,3503
2208,2344,월,14:30:00,15:45:00,3203
2209,2344,수,14:30:00,15:45:00,3203
2210,2345,금,09:30:00,10:45:00,20401
2211,2345,금,11:00:00,12:15:00,20401
2212,2346,화,16:00:00,17:15:00,20401
2213,2346,화,17:30:00,18:45:00,20401
2214,2347,화,09:30:00,10:45:00,20401
2215,2347,목,11:00:00,12:15:00,20401
2216,2348,월,14:30:00,15:45:00,3308
2217,2348,수,14:30:00,15:45:00,3308
2218,2349,월,13:00:00,14:15:00,20401
2219,2349,수,13:00:00,14:15:00,20401
2220,2351,목,16:00:00,17:15:00,3403
2221,2351,목,17:30:00,18:45:00,3403
2222,2352,화,13:00:00,14:15:00,2203
2223,2352,화,14:30:00,15:45:00,2203
2224,2353,금,09:30:00,10:45:00,18211
2225,2353,금,11:00:00,12:15:00,18211
2226,2354,화,16:00:00,17:15:00,20402
2227,2354,화,17:30:00,18:45:00,20402
2228,2355,화,13:00:00,14:15:00,20402
